scenario_id,global_track_id,vehicle_id_oracle,label,sc_speed_limit_mps,kin_speed_mean_mps,kin_speed_max_mps,kin_speed_min_mps,kin_speed_std_mps,kin_speed_p90_mps,kin_speed_over_limit_frac,kin_speed_excess_max_mps,kin_speed_excess_mean_mps,kin_speed_cv,kin_lateral_vel_mean_mps,kin_lateral_vel_max_mps,kin_speed_jump_max_mps,kin_heading_change_rate_max_rad_per_s,kin_stopped_frac,kin_stop_event_count,kin_max_stopped_steps,kin_max_stopped_duration_s,kin_accel_mean_abs_mps2,kin_accel_max_abs_mps2,kin_accel_std_mps2,kin_phys_impossible_v,kin_phys_impossible_a,kin_lateral_accel_max_mps2,kin_decel_max_mps2,kin_high_decel_frac,kin_decel_event_count,kin_jerk_max_mps3,kin_jerk_mean_abs_mps3,kin_lateral_dev_mean_m,kin_lateral_dev_max_m,kin_lateral_dev_std_m,kin_lateral_peak_to_peak_m,kin_lateral_oscillation_ratio,kin_lateral_speed_max_mps,kin_road_heading_diff_mean_rad,kf_pos_err_mean_m,kf_pos_err_max_m,kf_pos_err_std_m,kf_pos_err_p90_m,kf_track_rmse_m,kf_rolling_rmse_spike_count,kf_sigma_pos_mean_m,kf_sigma_pos_max_m,kf_consistency_ratio_mean,kf_consistency_ratio_max,kf_overconfident_frac,kf_sigma_growth_rate_during_gaps_m_per_s,kf_post_dropout_jump_m,cov_total_rows,cov_pred_only_count,cov_pred_only_frac,cov_max_consec_pred,cov_n_dropout_events,cov_duration_s,dis_das_cam_mean_m,dis_das_cam_max_m,dis_das_hat_mean_m,dis_das_hat_max_m,dis_cam_hat_mean_m,dis_cam_hat_max_m,dis_gps_hat_mean_m,dis_gps_hat_max_m,dis_das_only_err_mean_m,dis_cam_only_err_mean_m,dis_das_worse_than_cam,das_n_measurements,das_snr_mean,das_snr_min,das_snr_max,das_snr_std,das_snr_low_frac,das_sigma_mean_m,das_sigma_max_m,das_confidence_mean,das_sigma_v_mean_mps,das_accept_frac,das_skip_frac,das_W_est_std_kg,das_W_est_cv,cam_n_measurements,cam_confidence_mean,cam_confidence_min,cam_confidence_std,cam_low_conf_frac,cam_sigma_mean_m,cam_accept_frac,gps_n_measurements,gps_sigma_mean_m,aud_skip_total,aud_skip_frac,aud_skip_reason_top,aud_skip_chi2_frac,cov_das_active_frac,cov_cam_active_frac,cov_gps_active_frac,cov_multi_sensor_frac,cov_single_sensor_frac,cov_no_sensor_frac,cov_das_cam_overlap_frac,cov_das_gps_overlap_frac,cov_cam_gps_overlap_frac,cov_all_sensors_frac,cov_dominant_sensor,cov_err_das_only_m,cov_err_cam_only_m,cov_err_gps_only_m,cov_err_multi_sensor_m,cov_err_no_sensor_m,cov_fusion_benefit_vs_best_single,cov_err_cam_no_das_m,cov_err_cam_with_das_m,cov_das_fusion_benefit_m,cov_gap_frac_early,cov_gap_frac_middle,cov_gap_frac_late,cov_gap_clustering_cv,cov_high_speed_gap_frac,cov_mean_speed_at_gaps_mps,cov_das_hz_est,cov_cam_hz_est,cov_gps_hz_est,cov_das_update_share,cov_cam_update_share,cov_gps_update_share,cov_dominant_kalman_updater,cov_das_amplitude_mean,cov_das_amplitude_std,cov_das_amplitude_cv,das_amplitude_vs_dist_pearson_r,cov_das_fiber_dist_mean_m,cov_das_fiber_dist_std_m,cov_das_fiber_dist_max_m,cov_das_fiber_dist_cv,cov_das_lateral_offset_mean_m,cov_das_lateral_offset_std_m,cov_das_lateral_offset_max_m,cov_das_lateral_offset_abs_mean_m,cov_das_lateral_offset_range_m,cov_das_lateral_frac_outside_half_m,cov_das_lateral_frac_outside_1m,cov_das_lateral_sign_changes,cov_das_lateral_consistent_side_frac,cov_das_lateral_change_rate_max,iv_n_other_vehicles,iv_min_dist_m,iv_mean_min_dist_m,iv_p10_min_dist_m,iv_close_proximity_frac,iv_tailgate_proximity_frac,iv_overlap_frac,iv_overlap_duration_s,iv_ttc_min_s,iv_ttc_below_2s_frac,iv_closing_speed_max_mps,iv_time_headway_mean_s,iv_speed_proximity_ratio_max,iv_speed_excess_over_others_mps,iv_speed_ratio_to_others,iv_speed_pearson_r_traffic,iv_decel_at_min_dist_mps2,iv_rel_speed_at_min_dist_mps,iv_collision_risk_proxy,iv_others_mean_speed_when_stopped,das_W_est_kg,das_W_est_class
019/normal_fast_legal,T000001,veh001,normal,8.333,14.20150475621212,18.968757390245678,10.528879695865085,1.2871651130395116,15.788619202397877,1.0,10.635757390245677,5.868504756212115,0.09063582593080292,5.757955692729766,16.8939,2.89642577387216,7.777927016687163,0.0,0,0,0.0,4.948342724332231,46.679669506649255,6.481750203606078,0,81,38.8581,9.242287993068661,0.06858710562414266,17,14.497124633810833,0.8478678983332617,10.344820981068453,45.30955816186554,9.871306819302273,62.02620000000002,0.9542269351366509,24.882299999997304,0.10260334109836068,0.2819764060356657,1.2127,0.1700827984135566,0.5077600000000001,0.32924029204211624,0,0.18723813443072668,0.4118,1.571777075947568,5.325123152709359,0.27434842249657065,,0.31314481487360235,729,301,0.41289437585733885,1,301,14.56,0.34726000000002843,0.7192000000000007,0.3105789041095823,1.3730000000000473,0.11615774647887674,0.48430000000007567,5.232681818181763,14.210599999999886,0.2800898591549297,0.20828852459016398,1.0,365,44.34686520547949,9.7292,192.6083,40.18270787817252,0.0,0.39658328767123413,0.6412,0.7793786301369867,15.637136986301426,1.0,0.0,2343.4555234550235,0.9061003002576971,77,0.5356025974025975,0.1514,0.2029535861990605,0.12987012987012986,0.17021298701298712,1.0,11,4.538890909090909,0,0.0,,,0.5006858710562414,0.09739368998628258,0.015089163237311385,0.02606310013717421,0.5610425240054869,0.41289437585733885,0.013717421124828532,0.009602194787379973,0.0027434842249657062,0.0,DAS,0.2806775862068967,0.213535593220339,0.28204999999999997,0.1908157894736842,0.30264717607973407,0.022719803746654804,0.20828852459016398,0.17624,0.03204852459016397,0.4279835390946502,0.40329218106995884,0.4074074074074074,0.5901805826771266,0.0,14.2016257307376,25.068681318681318,4.876373626373626,0.7554945054945055,0.8057395143487859,0.16997792494481237,0.024282560706401765,DAS,354.7748956164385,321.4616618160263,0.9061003633232593,0.9999999984066184,1.6267301369863032,0.7711817887418434,3.3044,0.4740686676958863,0.3732698630136984,0.7711817887418436,1.8,0.7038720547945206,3.1044,0.5534246575342465,0.29041095890410956,12.0,0.6356164383561644,21.339999999999982,5,3.7355375543554388,59.66840943120005,20.853437040430013,0.04663923182441701,0.02880658436213992,0.0,0.0,6.586233939380499,0.0,7.678061187567052,4.338844642005913,3.9492850875666394,4.558302330127882,1.4726959083424371,-0.5677307519567157,-0.0,15.639291459484527,30.99352867837839,,2586.309178783564,car
019/normal_fast_legal,T000002,veh002,normal,8.333,9.672206963257024,14.275139320160767,0.48194610694557954,3.400953946744313,12.640777316444474,0.7174887892376681,5.942139320160766,3.2515122794972884,0.35162129591146324,4.071603049327354,12.8951,6.118185170415625,20.553697033084514,0.0008968609865470852,1,1,0.019999999999999574,4.51087621409538,28.74578502806977,4.21516804210605,0,102,28.0318,20.411289609776194,0.015246636771300448,6,23.847167016265924,0.7284643744319018,18.43629723179633,41.53794457399101,9.926415820618828,66.38439999999991,0.5384169985879347,20.882200000001394,0.24467649529143012,0.2934379372197307,1.3546,0.20063077954170286,0.5458,0.35541867088597046,32,0.2402533632286994,0.5349,1.3396890351517987,7.516197183098591,0.19282511210762332,,0.24206687110490083,1115,453,0.4062780269058296,1,453,22.28,0.4124428571428617,1.0449000000000979,0.4812479353680411,2.3819999999998345,0.13121206896552598,0.5569000000000415,4.161312499999994,11.7021000000002,0.2966808471454878,0.1821107843137255,1.0,557,15.638185996409334,5.5278,60.1502,9.708722460874323,0.0,0.5557245960502692,0.8507,0.6237260323159782,20.843171992818675,1.0,0.0,566.2126939181903,0.6208343130784807,134,0.5576925373134328,0.1759,0.17647591270039784,0.08208955223880597,0.168229104477612,1.0,16,4.47865625,0,0.0,,,0.49955156950672647,0.10403587443946188,0.014349775784753363,0.0242152466367713,0.5695067264573991,0.4062780269058296,0.012556053811659192,0.008968609865470852,0.0026905829596412557,0.0,DAS,0.2963401500938085,0.1823454545454545,0.16693333333333335,0.2167222222222222,0.3197119205298016,-0.049788888888888855,0.1821107843137255,0.15571428571428572,0.026396498599439766,0.40161725067385445,0.40431266846361186,0.4128686327077748,0.58262902413932,0.0,9.665036002762452,25.0,5.206463195691202,0.718132854578097,0.7878359264497878,0.18953323903818953,0.02263083451202263,DAS,125.1054942549371,77.66978416061981,0.6208343176547155,0.9999999983001131,2.236034111310591,0.642283133111037,3.8,0.28724209968987463,-0.23603447037701977,0.6422831948936149,1.8,0.5586649910233393,3.1358,0.4865350089766607,0.1615798922800718,13.0,,17.904999999999983,5,3.7355375543554388,59.66840943120005,20.853437040430013,0.04663923182441701,0.02880658436213992,0.0,0.0,6.586233939380499,0.0,7.678061187567052,7.783421368086428,3.2283032377766707,-0.8768550214182351,0.9168783895011658,0.1616546604583784,-0.0,13.888680901047039,30.99352867837839,10.634878336952685,912.0190073105924,car
019/normal_fast_legal,T000003,veh003,normal,8.333,8.435798535653216,20.125471600437095,6.420468366871688,2.153256543924347,8.88603505560554,0.14432989690721648,11.792471600437095,2.98545424669037,0.25525224847698574,7.756319587628865,9.2163,12.755018885074637,22.88510208033812,0.0,0,0,0.0,4.403013320417447,9.969791492303136,2.7607698660616196,0,10,7.3282,1.3660431689248589,0.0,0,3.916407478851338,0.5268473799257584,3.856855585078118,8.18099175257737,2.29064663546502,15.996800000000007,0.5939155835461816,28.44350000000417,0.24203329390575062,0.2747731958762886,1.0437,0.16828779077537082,0.44954000000000005,0.32175941771236144,0,0.19985876288659787,0.5467,1.4166486790898687,3.727024567788899,0.20618556701030927,,0.21127398758935056,97,43,0.44329896907216493,1,43,1.92,0.5170571428570838,1.1226999999998952,0.45065714285711617,1.254799999999932,0.10404999999997244,0.29359999999996944,4.571100000000115,4.571100000000115,0.28880476190476184,0.15896000000000002,1.0,49,15.328251020408159,8.8089,25.0724,3.821894038525622,0.0,0.5228061224489796,0.6739,0.6480612244897959,19.807638775510206,1.0,0.0,222.8928603268143,0.2493366029455753,14,0.5750857142857144,0.2121,0.23557921044863953,0.2857142857142857,0.16687142857142853,1.0,1,4.0978,0,0.0,,,0.5051546391752577,0.12371134020618557,0.010309278350515464,0.08247422680412371,0.4742268041237113,0.44329896907216493,0.07216494845360824,0.010309278350515464,0.0,0.0,DAS,0.289070731707317,0.15896000000000002,,0.17903750000000002,0.29241860465116276,-0.020077499999999998,0.15896000000000002,0.16491428571428574,-0.0059542857142857175,0.375,0.5,0.45454545454545453,0.534141093596646,0.023255813953488372,8.398413788769963,25.520833333333336,6.25,0.5208333333333334,0.765625,0.21875,0.015625,DAS,122.6260163265306,30.57513510225225,0.2493364460347164,0.9999999958140477,2.4243102040816322,0.3961812796587451,3.327,0.1634202087635996,-0.42431020408163267,0.39618127965874517,1.327,0.4614857142857142,1.6401,0.42857142857142855,0.08163265306122448,2.0,0.8571428571428571,13.21749999999999,5,1.074526691152842,14.356404272077134,1.2127029175182087,0.8144329896907216,0.8144329896907216,0.8144329896907216,1.58,4.00494809139562,0.0,7.028235464528822,1.7320573513508901,16.638109188946878,-2.3605451345428037,0.7813569846744286,0.12051382616836664,0.34972849630594427,13.264036101877332,452.85445272453364,,893.943599510204,motorcycle
019/normal_fast_legal,T000004,veh004,normal,8.333,7.991879550711763,13.387114626012583,6.338370665241975,1.1502835503205617,9.427837251686416,0.17467248908296942,5.054114626012582,1.7039146176009554,0.1439315423889386,3.374337117903931,13.3724,2.777300930298411,14.506461798673046,0.0,0,0,0.0,5.0763415884209575,30.157900422443205,4.870758041827059,0,117,25.1989,4.194461352201813,0.011644832605531296,5,12.576095666213961,0.728049722307947,4.469775218287641,19.77322954876263,4.293513551829453,29.23829999999998,0.9605658768393922,19.79900000000114,0.20133140103650407,0.28256317321688484,1.2782,0.2003076360615132,0.5539399999999999,0.34627545755314365,16,0.15935516739446862,0.3358,1.8883633327933564,13.231884057971014,0.3609898107714702,,0.20431878356001498,687,266,0.38719068413391555,1,266,13.72,0.2937888888888993,0.9624999999998636,0.35106191860465386,1.4256000000000313,0.13540217391304712,1.1602000000000317,2.7584071428571115,5.128099999999904,0.28253282208588976,0.2184094594594595,1.0,344,40.046800000000005,7.5658,213.9372,39.1235942077339,0.0,0.42014970930232515,0.7271,0.7558124999999996,16.40580465116282,1.0,0.0,2281.6880141950405,0.9769468274052829,140,0.5854650000000002,0.1504,0.21429205846261282,0.17142857142857143,0.16414714285714288,1.0,23,4.441473913043478,0,0.0,,,0.5007278020378457,0.1339155749636099,0.020378457059679767,0.040756914119359534,0.5720524017467249,0.38719068413391555,0.026200873362445413,0.013100436681222707,0.004366812227074236,0.001455604075691412,DAS,0.2843924528301889,0.21678333333333333,0.28526666666666667,0.21728214285714284,0.3050225563909776,-0.0004988095238095125,0.2184094594594595,0.2145055555555556,0.0039039039039039103,0.4017467248908297,0.38427947598253276,0.37554585152838427,0.5874248939439775,0.0,7.999777564764152,25.07288629737609,6.705539358600583,1.0204081632653061,0.6785009861932939,0.27613412228796846,0.045364891518737675,DAS,320.37437936046547,312.9887827674665,0.9769469811919974,0.999999997213436,1.6264886627906985,0.8044437145450838,3.5282,0.4945891926260553,0.10788284883720928,0.8066441570238174,1.8,0.6605270348837209,3.3282,0.563953488372093,0.2558139534883721,14.0,,15.472500000000032,5,67.67402009116944,181.18787011090396,74.45000340763511,0.0,0.0,0.0,0.0,10.251407845031983,0.0,7.028235464528822,22.59578373779586,0.11535518200173812,-2.8932479164725464,0.7342017422216782,0.5060033809375981,-1.474703151498226,13.171311429608812,3.4138682031313556,,2335.5293760000004,car
019/normal_fast_legal,T000005,veh005,normal,8.333,12.87056359933895,14.615131987430015,11.634003999053808,0.6330447809878212,13.560519390008158,1.0,6.282131987430015,4.537563599338953,0.0491854747542163,2.0817505747126437,4.7877,1.4442044198020607,6.966505102886582,0.0,0,0,0.0,2.9011535916127067,7.883272125202834,2.3093985163636956,0,0,7.5763,2.1885000218246353,0.0,0,2.827932590092103,0.5224609822263117,0.7167315893777032,1.8130977011495588,0.3993672352020729,2.967100000000073,0.5572061300504705,17.99649999999964,0.10014878326848377,0.36756551724137926,0.8983,0.2050548535957137,0.65266,0.4203196378127419,0,0.29964367816091964,0.4059,1.2219206419216522,2.9815618221258133,0.12643678160919541,,0.3251934619371199,87,40,0.45977011494252873,1,40,1.72,0.0969000000000051,0.0969000000000051,0.33343409090907594,1.521900000000187,0.1129999999999427,0.18289999999979045,3.7737999999999374,3.7737999999999374,0.36350930232558143,0.20853333333333335,1.0,44,17.173822727272732,8.9407,26.8994,5.685004793635403,0.0,0.5027977272727273,0.6689,0.6662363636363636,18.776774999999997,1.0,0.0,331.5494795648167,0.33102733642448656,4,0.303775,0.2183,0.07096940068320524,0.5,0.19504999999999997,1.0,1,4.3698,0,0.0,,,0.5057471264367817,0.04597701149425287,0.011494252873563218,0.011494252873563218,0.5287356321839081,0.45977011494252873,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.011494252873563218,DAS,0.36350930232558143,0.20853333333333335,,0.0522,0.39173749999999996,0.15633333333333335,0.20853333333333335,0.0522,0.15633333333333335,0.4827586206896552,0.4482758620689655,0.4482758620689655,0.5902787895116031,0.0,12.855823135417728,25.581395348837212,2.3255813953488373,0.5813953488372093,0.8979591836734694,0.08163265306122448,0.02040816326530612,DAS,137.3905818181818,45.480081209451086,0.3310276483845009,0.9999999969800041,2.072131818181818,0.46373398989362835,2.9877,0.22379560307149257,-0.07213181818181819,0.46373398989362835,0.9877,0.41420454545454555,1.5617,0.3409090909090909,0.0,4.0,,16.882499999999986,5,138.5748579355577,142.94043434733894,139.3041761482781,0.0,0.0,0.0,0.0,,0.0,0.0,11.127607859832796,0.10060373737746123,2.9611729418800774,1.2988249272069197,-0.0817040271117791,0.0,17.852517110425637,3.2613504063645267,,1001.5773414545458,car
019/normal_fast_legal,T000006,veh006,normal,8.333,9.245563481460236,10.216944484531568,8.27891771731064,0.42714414287517355,9.786262322766541,0.8888888888888888,1.8839444845315683,0.9953360324588653,0.04619990374104389,9.062770370370371,10.1742,0.8181012442622091,8.837379622814101,0.0,0,0,0.0,2.9767639324858473,9.29586625603015,2.430199675464866,0,4,3.4219,2.7905942386336466,0.0,0,2.5823680342408677,0.5250637646292707,3.5681305593659602,7.226524691357781,2.1321076053017767,14.187800000000038,0.597541925618507,14.737350000000536,0.10022721909653917,0.25133827160493827,0.8441,0.15632018948931486,0.4735,0.2954746171546992,0,0.13919876543209878,0.2129,1.8130096045674522,4.6077389984825485,0.32098765432098764,,0.20800886780001732,81,35,0.43209876543209874,1,35,1.6,0.1469166666666979,0.2581000000000131,0.30351750000000377,0.8414000000000215,0.12301666666665294,0.3627999999998792,3.380999999999858,3.380999999999858,0.2410441176470588,0.16118333333333335,1.0,40,33.5335,19.6209,73.9918,13.245646933915639,0.0,0.36609749999999996,0.4515,0.7927400000000002,14.769287499999999,1.0,0.0,772.4861291859601,0.3949974483401863,13,0.6645538461538462,0.2288,0.14284903228808035,0.07692307692307693,0.14506923076923076,1.0,1,4.1632,0,0.0,,,0.49382716049382713,0.14814814814814814,0.012345679012345678,0.08641975308641975,0.48148148148148145,0.43209876543209874,0.07407407407407407,0.012345679012345678,0.0,0.0,DAS,0.24606969696969697,0.16118333333333335,,0.1981,0.2824085714285714,-0.03691666666666665,0.16118333333333335,0.21858333333333332,-0.05739999999999998,0.4074074074074074,0.48148148148148145,0.4074074074074074,0.5538744048206167,0.0,9.258783784852683,25.0,7.5,0.625,0.7407407407407407,0.24074074074074073,0.018518518518518517,DAS,268.2679999999999,105.9651608761977,0.39499739393516087,0.9999999955676546,1.4982525,0.34077125344294656,2.0526,0.22744580999727787,0.5017474999999999,0.34077125344294656,1.2825,0.5047675,1.3351,0.4,0.1,0.0,0.95,12.120000000000005,5,1.074526691152842,3.8793971763824393,1.2085697042372059,0.9753086419753086,0.9753086419753086,0.9753086419753086,1.58,4.00494809139562,0.0,6.518903079131468,0.4222686555432459,8.027912336432312,-1.3888271995743793,0.8694022778332552,-0.3062593864658948,-0.03464230708586257,15.313592353509382,452.85445272453364,,1955.67372,car
019/normal_heavy_traffic,T000001,veh001,normal,8.333,8.053751037676975,11.52119918454672,4.616442634756766,0.8534309313870212,9.030883473465584,0.16223776223776223,3.18819918454672,1.0861601781458643,0.10596688765204058,6.6194913286713275,9.8237,3.8621356986535353,13.158762131017049,0.0,0,0,0.0,4.735614278826886,42.395458705974626,6.11724235466009,0,73,24.3015,6.032009166635577,0.026573426573426574,10,12.815297607380042,0.6713084712959243,26.662113453371802,52.92585440559435,14.622804354459785,95.73450000000003,0.5484488084574752,20.12075000000127,0.6005523451051926,0.26882881118881125,1.0543,0.16538345548459354,0.4923,0.31556673298216176,6,0.18018223776223774,0.3575,1.5618949883515039,7.209242618741977,0.24335664335664337,,0.1864541496923121,715,282,0.3944055944055944,1,282,14.280000000000001,0.4772900000000163,0.8398999999999432,0.4925226256983268,2.1567999999999756,0.1494682926829211,0.5569000000000415,4.043033333333369,8.064800000000105,0.2723669540229886,0.20564583333333333,1.0,358,23.385869553072627,4.4515,156.8981,30.187715563560573,0.0223463687150838,0.561025418994413,0.9479,0.631291899441341,21.002049720670385,1.0,0.0,1760.5475716668532,1.2908528158446975,102,0.6054039215686275,0.173,0.16303536816162847,0.058823529411764705,0.1589519607843137,1.0,29,4.4326965517241375,0,0.0,,,0.5006993006993007,0.11468531468531469,0.02097902097902098,0.02937062937062937,0.5762237762237762,0.3944055944055944,0.013986013986013986,0.013986013986013986,0.004195804195804196,0.0013986013986013986,DAS,0.2730784660766962,0.20768571428571428,0.33403333333333335,0.20630952380952383,0.28285957446808513,0.0013761904761904475,0.20564583333333333,0.18539000000000003,0.020255833333333306,0.4495798319327731,0.3697478991596639,0.36401673640167365,0.6080727658127371,0.0,8.049000700841805,25.07002801120448,5.742296918767506,1.0504201680672267,0.7321063394683026,0.2085889570552147,0.05930470347648262,DAS,187.08696061452503,241.5017649486068,1.2908530030919596,0.9999999985586664,2.4068986033519546,1.0460962982078148,4.6432,0.4346241660329913,-0.1215058659217878,0.854632551175369,1.8,0.6880315642458098,3.6,0.5391061452513967,0.2988826815642458,14.0,,15.034999999999988,14,24.656360625404456,41.450457267127504,26.701414005322643,0.0,0.0,0.0,0.0,2.6438087148802047,0.0,16.721894606144065,5.231919357339931,0.34679274929508835,-1.9843168614932267,0.8023208368955882,-0.11346722989083466,-0.5143628343889364,9.665510038872632,8.201544421258507,,1363.863912335196,car
019/normal_heavy_traffic,T000002,veh002,normal,8.333,13.179188527554313,15.617127272645249,11.287633832650668,0.7286039749428604,14.105197609011391,1.0,7.284127272645248,4.846188527554306,0.05528443374336257,1.9474956989247303,5.4132,2.141074063340975,5.7118111554975455,0.0,0,0,0.0,3.1628447326120477,8.99424617519445,2.0795025910714493,0,1,7.4939,5.658603295160304,0.021505376344086023,1,5.5530084581483585,0.7448083966138598,0.82328699271595,2.029589247311719,0.5167178939399162,3.4978999999999587,0.6276279092364987,14.757000000002051,0.11098828292165942,0.2517172043010753,0.565,0.12735500248249576,0.43421999999999994,0.28179149483108923,0,0.2761397849462365,0.3899,0.9402372916428221,2.024364027230383,0.021505376344086023,,0.3059349737996308,93,43,0.46236559139784944,1,43,1.84,0.013500000000021828,0.013500000000021828,0.32274042553192284,0.81899999999996,0.09885000000008404,0.37190000000009604,2.708150000000046,3.813799999999901,0.23838478260869564,0.20343333333333333,1.0,47,20.766421276595743,11.9158,32.0485,5.316371855223799,0.0,0.45076382978723395,0.5794,0.711795744680851,17.09115319148936,1.0,0.0,310.0508065966519,0.2560080903884714,4,0.344425,0.2496,0.07142592316519263,0.25,0.18760000000000002,1.0,2,4.763,0,0.0,,,0.5053763440860215,0.043010752688172046,0.021505376344086023,0.021505376344086023,0.5161290322580645,0.46236559139784944,0.010752688172043012,0.021505376344086023,0.010752688172043012,0.010752688172043012,DAS,0.23774444444444442,0.20343333333333333,,0.1991,0.27215581395348837,0.004333333333333328,0.20343333333333333,0.131,0.07243333333333332,0.45161290322580644,0.4838709677419355,0.45161290322580644,0.5707884013408272,0.0,13.192561696199848,25.543478260869563,2.1739130434782608,1.0869565217391304,0.8867924528301887,0.07547169811320754,0.03773584905660377,DAS,166.13139574468082,42.53100450544979,0.2560082295992601,0.9999999963583608,1.9550468085106385,0.37396424547243395,2.7127,0.19128147921804553,0.044953191489361694,0.37396424547243395,0.7127,0.31415744680851065,1.3317999999999999,0.1702127659574468,0.0,2.0,,11.179999999999989,14,27.061267345968847,28.312870455660672,27.410105502295906,0.0,0.0,0.0,0.0,8.505139955425934,0.0,4.640784951921943,2.1537726564081923,0.5671973092735325,3.507223306232495,1.3626174439193424,0.02678881325884015,-0.11321544856494908,16.188182941561912,3.5347474048917853,,1211.0976888510638,car
019/normal_heavy_traffic,T000004,veh004,normal,8.333,13.057560224010944,16.452957488548982,8.076458110459065,1.2904633331018165,14.728497251926282,0.9956616052060737,8.119957488548982,4.745973537995845,0.09882882490779886,2.3292496746203932,7.8941,3.3785760212284117,8.006113423129843,0.0,0,0,0.0,4.785185286481846,15.074998684245383,3.234548081434514,0,90,15.0593,6.747440208321073,0.05422993492407809,10,8.044277200414268,0.7915154858682283,3.8797010422499523,7.837559652928348,2.080191623538044,15.365499999999997,0.5361731743979118,19.923000000003157,0.1370948530515913,0.2958984815618221,0.9859,0.17270644161683782,0.5181,0.34251821060886456,0,0.2106811279826463,0.3486,1.4739563601880106,5.055142503097893,0.23210412147505424,,0.3042751978976432,461,199,0.4316702819956616,1,199,9.200000000000001,0.41204285714284844,0.9054999999998472,0.3351013043478331,1.4880000000000564,0.09625263157894144,0.2969999999997981,5.28845000000005,9.772500000000036,0.2887641255605381,0.1810838709677419,1.0,230,29.82696739130434,8.6167,145.3898,21.63482048047705,0.0,0.4202952173913043,0.6813,0.7459717391304347,16.428852173913036,1.0,0.0,1261.7427304214218,0.725344289838343,40,0.5314124999999998,0.1602,0.20882398205371247,0.175,0.16328499999999999,1.0,6,4.409866666666667,0,0.0,,,0.49891540130151846,0.0824295010845987,0.013015184381778741,0.026030368763557483,0.5422993492407809,0.4316702819956616,0.015184381778741865,0.008676789587852495,0.0021691973969631237,0.0,DAS,0.2870182648401826,0.18076999999999996,0.0972,0.2868166666666667,0.3245733668341709,-0.1896166666666667,0.1810838709677419,0.2448428571428571,-0.06375898617511522,0.45098039215686275,0.38562091503267976,0.45806451612903226,0.591420187341386,0.0,13.04826302017247,24.999999999999996,4.130434782608695,0.6521739130434782,0.8333333333333334,0.14492753623188406,0.021739130434782608,DAS,238.61572999999993,173.07852013667048,0.7253441344234537,0.9999999991560652,2.02169391304348,0.6645268917295846,3.8,0.32869807216721475,-0.021693913043478286,0.6645268917295846,1.8,0.5259895652173913,3.4045,0.45217391304347826,0.14782608695652175,10.0,,15.999999999999986,14,0.15000333329634183,16.874935135658557,0.8151731227169301,0.527114967462039,0.49891540130151846,0.3362255965292842,3.1,0.20702634114016152,0.052060737527114966,16.723335150554338,1.3964705914641828,28.998706068374844,3.376907266721741,1.3488305263726084,0.36865075559599864,-1.4489215224063683,16.033987730682195,164.87036194000004,,1739.5087382608692,car
019/normal_heavy_traffic,T000005,veh005,normal,8.333,10.522777101384337,17.99441133296669,6.354169441398301,2.251428364490424,14.39286610022479,0.8276643990929705,9.661411332966688,2.686094057972918,0.21395762190897633,6.232113681027943,17.7689,3.7307711196560875,10.909057383465536,0.0,0,0,0.0,4.8458789768723,39.34906190800488,5.967646642341905,0,107,29.6963,6.793965930965511,0.05442176870748299,21,16.683042067977315,0.7836950960941508,20.883000029594463,74.08900808767942,14.103519081229972,103.11919999999998,0.6753588594188139,28.3085999999985,0.18316794864481672,0.33889455782312966,1.8272,0.21091953219805135,0.6230399999999999,0.399127729552025,13,0.28713424036281193,0.5609,1.319636778702173,15.328859060402683,0.14436885865457294,,0.275193384721802,1323,578,0.436885865457294,1,578,26.44,0.6789599999999609,1.4126999999998588,0.4197613293051381,1.809500000000071,0.1429364705882536,0.5557999999998628,3.5054944444444547,7.470199999999977,0.3315199391171996,0.21089875,1.0,662,20.831116616314194,6.8796,266.3281,26.810436108672533,0.0,0.52979078549849,0.7625,0.6487169184290026,19.981873716012057,1.0,0.0,1563.5846338577824,1.2870378771570772,106,0.5494981132075475,0.1517,0.22341487522677755,0.20754716981132076,0.17676981132075478,1.0,27,4.349144444444444,0,0.0,,,0.5003779289493575,0.06424792139077853,0.013605442176870748,0.01436130007558579,0.5487528344671202,0.436885865457294,0.003779289493575208,0.007558578987150416,0.0045351473922902496,0.0007558578987150416,DAS,0.33118163580246934,0.20928666666666668,0.4859,0.2786105263157895,0.36557785467128057,-0.0693238596491228,0.21089875,0.18306,0.027838749999999995,0.4557823129251701,0.47392290249433106,0.38095238095238093,0.5897600340009956,0.0,10.620025877656001,25.037821482602116,3.21482602118003,0.680786686838124,0.8327044025157233,0.13333333333333333,0.033962264150943396,DAS,166.64893746223566,214.4834952709796,1.2870378805720482,0.9999999974841743,2.398337009063442,0.7882235950343995,3.8,0.3286542266810965,-0.42716676737160175,0.7829185051471118,1.8,0.7226948640483389,3.6,0.5725075528700906,0.3157099697885196,27.0,0.7386706948640483,16.729999999999986,14,34.24302120447313,79.43361037747718,37.13813219776907,0.0,0.0,0.0,0.0,2.6601812614188365,0.0,21.316085987796804,8.120730289204165,0.4857450585456285,0.6610682067646607,1.0670338390464278,0.5384969785588565,0.9168573155367585,18.315601867479568,7.817884721035481,,1214.8707210634439,car
