scenario_id,global_track_id,vehicle_id_oracle,label,sc_speed_limit_mps,kin_speed_mean_mps,kin_speed_max_mps,kin_speed_min_mps,kin_speed_std_mps,kin_speed_p90_mps,kin_speed_over_limit_frac,kin_speed_excess_max_mps,kin_speed_excess_mean_mps,kin_speed_cv,kin_lateral_vel_mean_mps,kin_lateral_vel_max_mps,kin_speed_jump_max_mps,kin_heading_change_rate_max_rad_per_s,kin_stopped_frac,kin_stop_event_count,kin_max_stopped_steps,kin_max_stopped_duration_s,kin_accel_mean_abs_mps2,kin_accel_max_abs_mps2,kin_accel_std_mps2,kin_phys_impossible_v,kin_phys_impossible_a,kin_lateral_accel_max_mps2,kin_decel_max_mps2,kin_high_decel_frac,kin_decel_event_count,kin_jerk_max_mps3,kin_jerk_mean_abs_mps3,kin_lateral_dev_mean_m,kin_lateral_dev_max_m,kin_lateral_dev_std_m,kin_lateral_peak_to_peak_m,kin_lateral_oscillation_ratio,kin_lateral_speed_max_mps,kin_road_heading_diff_mean_rad,kf_pos_err_mean_m,kf_pos_err_max_m,kf_pos_err_std_m,kf_pos_err_p90_m,kf_track_rmse_m,kf_rolling_rmse_spike_count,kf_sigma_pos_mean_m,kf_sigma_pos_max_m,kf_consistency_ratio_mean,kf_consistency_ratio_max,kf_overconfident_frac,kf_sigma_growth_rate_during_gaps_m_per_s,kf_post_dropout_jump_m,cov_total_rows,cov_pred_only_count,cov_pred_only_frac,cov_max_consec_pred,cov_n_dropout_events,cov_duration_s,dis_das_cam_mean_m,dis_das_cam_max_m,dis_das_hat_mean_m,dis_das_hat_max_m,dis_cam_hat_mean_m,dis_cam_hat_max_m,dis_gps_hat_mean_m,dis_gps_hat_max_m,dis_das_only_err_mean_m,dis_cam_only_err_mean_m,dis_das_worse_than_cam,das_n_measurements,das_snr_mean,das_snr_min,das_snr_max,das_snr_std,das_snr_low_frac,das_sigma_mean_m,das_sigma_max_m,das_confidence_mean,das_sigma_v_mean_mps,das_accept_frac,das_skip_frac,das_W_est_std_kg,das_W_est_cv,cam_n_measurements,cam_confidence_mean,cam_confidence_min,cam_confidence_std,cam_low_conf_frac,cam_sigma_mean_m,cam_accept_frac,gps_n_measurements,gps_sigma_mean_m,aud_skip_total,aud_skip_frac,aud_skip_reason_top,aud_skip_chi2_frac,cov_das_active_frac,cov_cam_active_frac,cov_gps_active_frac,cov_multi_sensor_frac,cov_single_sensor_frac,cov_no_sensor_frac,cov_das_cam_overlap_frac,cov_das_gps_overlap_frac,cov_cam_gps_overlap_frac,cov_all_sensors_frac,cov_dominant_sensor,cov_err_das_only_m,cov_err_cam_only_m,cov_err_gps_only_m,cov_err_multi_sensor_m,cov_err_no_sensor_m,cov_fusion_benefit_vs_best_single,cov_err_cam_no_das_m,cov_err_cam_with_das_m,cov_das_fusion_benefit_m,cov_gap_frac_early,cov_gap_frac_middle,cov_gap_frac_late,cov_gap_clustering_cv,cov_high_speed_gap_frac,cov_mean_speed_at_gaps_mps,cov_das_hz_est,cov_cam_hz_est,cov_gps_hz_est,cov_das_update_share,cov_cam_update_share,cov_gps_update_share,cov_dominant_kalman_updater,cov_das_amplitude_mean,cov_das_amplitude_std,cov_das_amplitude_cv,das_amplitude_vs_dist_pearson_r,cov_das_fiber_dist_mean_m,cov_das_fiber_dist_std_m,cov_das_fiber_dist_max_m,cov_das_fiber_dist_cv,cov_das_lateral_offset_mean_m,cov_das_lateral_offset_std_m,cov_das_lateral_offset_max_m,cov_das_lateral_offset_abs_mean_m,cov_das_lateral_offset_range_m,cov_das_lateral_frac_outside_half_m,cov_das_lateral_frac_outside_1m,cov_das_lateral_sign_changes,cov_das_lateral_consistent_side_frac,cov_das_lateral_change_rate_max,iv_n_other_vehicles,iv_min_dist_m,iv_mean_min_dist_m,iv_p10_min_dist_m,iv_close_proximity_frac,iv_tailgate_proximity_frac,iv_overlap_frac,iv_overlap_duration_s,iv_ttc_min_s,iv_ttc_below_2s_frac,iv_closing_speed_max_mps,iv_time_headway_mean_s,iv_speed_proximity_ratio_max,iv_speed_excess_over_others_mps,iv_speed_ratio_to_others,iv_speed_pearson_r_traffic,iv_decel_at_min_dist_mps2,iv_rel_speed_at_min_dist_mps,iv_collision_risk_proxy,iv_others_mean_speed_when_stopped,das_W_est_kg,das_W_est_class
101/normal_fast_legal,T000001,veh001,normal,13.889,12.064229807246978,19.13490449231456,5.973743405939026,1.356341949051729,12.496572142449763,0.06060606060606061,5.245904492314562,2.4175501597237363,0.11242673346929904,2.4367983164983125,9.4835,5.592722750390163,87.6954566768442,0.0,0,0,0.0,6.370924963379517,72.51983835317064,14.511529476130319,0,42,23.4224,23.487914719427604,0.04040404040404041,2,78.8245894440578,0.9102721679150964,4.322921348161752,6.909264646464649,1.5271218413551808,12.6494,0.353261537363978,18.97500000000077,0.07952096219288435,0.2012434343434345,0.7255,0.1303703675513064,0.3843200000000001,0.23966252430356227,0,0.11636430976430984,0.2205,1.814288681263715,6.601455868971793,0.3602693602693603,,0.25140162708118785,297,114,0.3838383838383838,1,114,5.920000000000001,0.6156949999999938,1.8607999999999265,0.4345382550335558,1.5650999999999158,0.1243407407407399,0.48070000000006985,3.1304333333333525,6.945100000000025,0.2093046511627907,0.1466529411764706,1.0,149,13.053194630872477,6.2908,23.1774,3.528567974669449,0.0,0.5690463087248321,0.7974,0.60953288590604,20.781630872483227,1.0,0.0,205.78608428272238,0.2703221758698007,128,0.5756835937499998,0.1511,0.2022137404216878,0.125,0.17218671875000002,1.0,32,4.529649999999999,0,0.0,,,0.5016835016835017,0.18181818181818182,0.020202020202020204,0.08417508417508418,0.531986531986532,0.3838383838383838,0.06734006734006734,0.016835016835016835,0.006734006734006734,0.003367003367003367,DAS,0.209712,0.14663939393939393,,0.15064,0.2188614035087719,-0.004000606060606066,0.1466529411764706,0.14163,0.005022941176470591,0.41414141414141414,0.40404040404040403,0.3333333333333333,0.6071003440460917,0.0,12.088386780346445,25.168918918918916,9.121621621621621,1.0135135135135136,0.48220064724919093,0.41423948220064727,0.10355987055016182,DAS,104.42557315436243,28.228542713648913,0.2703221237954934,0.9999999974382578,2.5109986577181216,0.4452439766936437,3.7995,0.1773174889301855,-0.511176510067114,0.4453586484264997,1.8,0.5454355704697986,2.1558,0.4899328859060403,0.12751677852348994,3.0,0.8657718120805369,12.827500000000276,5,1.856577550225137,20.55246942366112,6.42026998708515,0.25925925925925924,0.07407407407407407,0.03367003367003367,0.2,0.17323270817715758,0.31313131313131315,29.4041215208109,1.7224954607305558,6.481494267103359,-1.2504132863835054,0.9060873597894874,0.03154479507047092,0.046523026017815716,14.290925087346732,269.2098902032888,,761.262310872483,motorcycle
101/normal_fast_legal,T000002,veh002,normal,13.889,13.251623670316905,21.58919049918269,0.0,2.4040759714987567,15.79236915177385,0.2772946859903382,7.700190499182689,1.9280276846732,0.18141746485630955,12.5927025120773,21.5329,3.3424693074178506,23.9217258604958,0.001932367149758454,1,2,0.03999999999999915,4.463520701906766,16.62591421907379,2.8349826645271867,0,90,15.3796,9.536919755408851,0.09874152952565343,23,8.369154709562931,0.8067169584654657,61.531292818035425,133.23553333333334,38.18625920854245,264.9154,0.6205990067764298,44.70999999999919,0.23198890287809737,0.4032187439613527,2.0348,0.2818625364515485,0.71876,0.491889301615189,24,0.2841803864734303,0.5319,1.428069314677787,4.682378019895784,0.22705314009661837,,0.3363282096136431,1035,497,0.4801932367149758,1,497,20.68,,,0.3500156370656361,1.9373000000000502,0.19510625000000203,0.5668000000000575,3.7035666666666582,7.433899999999994,0.380492084942085,0.22133124999999998,1.0,518,29.66741833976834,7.6841,165.9955,30.68175595726034,0.0,0.4428164092664102,0.7215,0.7267131274131272,17.165821814671858,1.0,0.0,1789.3600074274236,1.0341902893563306,21,0.6092571428571428,0.1621,0.23886535029473943,0.14285714285714285,0.17395714285714284,1.0,19,4.503557894736843,0,0.0,,,0.5004830917874397,0.015458937198067632,0.014492753623188406,0.010628019323671498,0.5091787439613527,0.4801932367149758,0.0,0.00966183574879227,0.000966183574879227,0.0,DAS,0.3815216535433072,0.22596000000000002,0.37507500000000005,0.31216363636363637,0.43298772635814914,-0.08620363636363634,0.22133124999999998,,,0.4985507246376812,0.4927536231884058,0.4492753623188406,0.5829317703288095,0.008048289738430584,13.199537955392183,25.04835589941973,0.7736943907156674,0.7253384912959381,0.9283154121863799,0.03763440860215054,0.034050179211469536,DAS,237.33935617760633,245.45405543484623,1.0341902809038022,0.9999999969829501,1.807484749034748,0.6326090558187594,3.4758,0.34999413198733315,0.19063552123552135,0.6324474086076751,1.8,0.48808841698841693,3.277,0.3301158301158301,0.13706563706563707,28.0,,17.212500000000368,5,59.41289692928628,83.39151869550032,62.29147283876377,0.0,0.0,0.0,0.0,5.385153805733413,0.0,30.85092915847986,7.020249477928076,0.24241466511461832,0.17445934930040785,1.013340762952717,0.4291854421472748,0.5053663258975053,4.935188112491055,11.131389008572482,11.264828416080366,1730.2038375752898,car
101/normal_fast_legal,T000003,veh003,normal,13.889,10.921814612490907,17.436610650295545,2.268315754034257,1.6187698383710576,12.447432013946521,0.012062726176115802,3.547610650295546,1.7855021946654994,0.1482143669166226,10.29000301568156,17.2229,2.668103599776485,15.484587011087589,0.0,0,0,0.0,4.225499052973037,17.479879708110122,2.892094617930873,0,78,17.1535,4.8030179018480865,0.04221954161640531,15,7.888165760261554,0.7500878082100064,43.516721890574054,87.9752932448734,24.932856699580448,172.673,0.5729488715229037,40.0749999999988,0.24055465361295797,0.3952176115802168,1.7315,0.24882721524573123,0.7386,0.4669445975717543,17,0.2985025331724969,0.5663,1.347818495749824,5.101876675603217,0.17852834740651388,,0.29720807860140414,829,387,0.46682750301568154,1,387,16.56,,,0.43070000000000025,2.124499999999898,0.18619200000000546,0.5489999999999782,2.9176538461538346,6.7029,0.37447180722891504,0.22511599999999998,1.0,415,25.66668722891567,5.821,146.4576,28.613420539967084,0.0,0.5119366265060249,0.829,0.6700390361445782,19.42428698795186,1.0,0.0,1668.7346858908809,1.1148076993641676,27,0.5249,0.1509,0.17637925702216886,0.07407407407407407,0.19622962962962964,1.0,19,4.474105263157895,0,0.0,,,0.5006031363088058,0.030156815440289506,0.015681544028950542,0.013268998793727383,0.5199034981905911,0.46682750301568154,0.0,0.010856453558504222,0.0024125452352231603,0.0,DAS,0.3737940886699501,0.23323043478260866,0.34314999999999996,0.3553636363636363,0.4287219638242894,-0.12213320158102767,0.22511599999999998,,,0.5,0.4927536231884058,0.40794223826714804,0.5911448811245804,0.0,10.937460027962393,25.060386473429954,1.5096618357487923,0.785024154589372,0.9002169197396963,0.05856832971800434,0.04121475054229935,DAS,205.33348915662665,228.90737649694978,1.1148078057658737,0.9999999975090514,2.0293130120481937,0.9070150193028258,3.8,0.4469566862863467,-0.031086746987951854,0.9068322526451406,1.8,0.7467007228915666,3.6,0.6072289156626506,0.2987951807228916,8.0,,14.660000000000032,5,59.41289692928628,71.89657389601153,61.834475227717576,0.0,0.0,0.0,0.0,6.777280724288615,0.0,17.85063380151361,6.988426211840195,0.22408140591562056,-2.6213115200907886,0.8064470865567362,0.3407136284213881,1.8279308798436134,5.440164904018289,8.343018103763491,,1496.8811991903622,car
101/normal_fast_legal,T000004,veh004,normal,13.889,16.034374134071196,19.087625106335256,13.859424497792109,1.1323639794221247,17.859757246110597,0.9157088122605364,5.198625106335257,2.3060320823872784,0.07062102767179305,7.158118773946361,18.7516,3.262885657674648,8.91391595593444,0.0,0,0,0.0,6.901442249982948,20.447525074932663,4.286096169668957,0,91,14.5224,6.350286862221138,0.05363984674329502,4,8.905384339665087,1.0725872507972443,8.848291992190369,26.216954789271995,5.8176634784353976,36.60889999999995,0.6574899973430072,34.325000000001914,0.4132569065279014,0.28367662835249063,1.0106,0.1623621392423662,0.5286,0.32670000299054636,0,0.18129157088122613,0.2057,1.5705946274660934,4.941809290953545,0.27586206896551724,,0.36003219628219546,261,125,0.4789272030651341,1,125,5.2,0.3372375000000005,0.5937000000000126,0.23418396946564082,0.9428000000000338,0.18059230769231013,0.38409999999998945,2.6053666666666686,3.800899999999956,0.2652999999999999,0.2111,1.0,131,304.3711160305345,75.4665,1904.0425,358.8111932444891,0.0,0.2999999999999999,0.3,0.9522931297709921,12.65019083969462,1.0,0.0,20925.868790018605,1.1788608522514779,15,0.33694,0.1706,0.11790840755191535,0.4666666666666667,0.19664,1.0,3,4.5563,0,0.0,,,0.5019157088122606,0.04980842911877394,0.011494252873563218,0.038314176245210725,0.4827586206896552,0.4789272030651341,0.03065134099616858,0.011494252873563218,0.0038314176245210726,0.0038314176245210726,DAS,0.26577024793388426,0.2111,,0.21097000000000002,0.30972959999999994,0.00012999999999999123,0.2111,0.20450000000000002,0.006599999999999995,0.4482758620689655,0.4942528735632184,0.4942528735632184,0.5586708438249873,0.0,16.07309559795942,25.19230769230769,2.5,0.5769230769230769,0.8791946308724832,0.10067114093959731,0.020134228187919462,DAS,2434.968929770993,2870.4895253409863,1.1788608430461385,0.9999999982190961,2.2447549618320615,1.0340518915868884,3.7966,0.4606524583613994,-0.25096641221374055,1.0353384974238127,1.8,0.9008458015267177,3.6,0.7022900763358778,0.44274809160305345,2.0,,17.272499999999983,5,112.77065377641475,137.22103988701053,118.15774395273465,0.0,0.0,0.0,0.0,5.385153805733413,0.0,33.505461932363865,8.61829637887281,0.1591640455316297,3.513759905805559,1.2806379816313762,0.09077147814812438,1.4907510488426508,25.355233622255263,8.343018103763491,,17750.923486900774,bus_hgv
101/normal_fast_legal,T000005,veh005,normal,13.889,13.631669150600537,18.252881053959673,10.038336230670897,1.117941505195426,15.04440328672191,0.191958495460441,4.363881053959673,1.3600936453197978,0.0820106102080812,11.340819066147864,17.9098,2.877034714711515,29.554322779315516,0.0,0,0,0.0,5.92608138517285,41.453082896691775,4.977785826554471,0,344,32.4042,8.08468146891593,0.08430609597924774,44,18.1147798508365,1.0464755296113293,94.26139126187459,195.89475337224383,51.978092102042716,342.2478,0.5514250469488458,36.874999999999716,0.25470124423536455,0.29837341115434507,0.9692,0.17222411178080568,0.5248200000000001,0.344483093431567,3,0.1686715953307395,0.2082,1.8077354123832474,6.793416572077185,0.364461738002594,,0.3175457102900427,1542,696,0.45136186770428016,1,696,30.82,0.3563368421052629,0.801900000000046,0.25725473411154237,1.0266000000000304,0.1782285714285688,0.6843000000000075,3.037050000000001,7.670399999999972,0.2864952127659575,0.21594583333333334,1.0,771,273.9666070038912,65.816,1647.2863,255.8737091845491,0.0,0.300000000000004,0.3,0.9557843060959794,12.681365110246498,1.0,0.0,14922.554719642898,0.9339594776998308,145,0.5271606896551724,0.15,0.23390412366815064,0.20689655172413793,0.18185655172413792,1.0,47,4.497027659574468,0,0.0,,,0.5,0.05901426718547341,0.014267185473411154,0.023994811932555125,0.5246433203631647,0.45136186770428016,0.01232166018158236,0.009727626459143969,0.00324254215304799,0.0006485084306095979,DAS,0.2854338753387535,0.21847941176470587,0.3587,0.23672162162162155,0.3229169540229884,-0.018242209856915687,0.21594583333333334,0.1722631578947368,0.043682675438596524,0.4046692607003891,0.4961089494163424,0.45330739299610895,0.5457178526069847,0.0,13.638475045353916,25.016223231667748,2.952628163530175,0.7138221933809215,0.8006230529595015,0.1505711318795431,0.04880581516095535,DAS,2191.732845784696,2046.9896672630941,0.9339594792312471,0.9999999979381682,1.9712324254215283,0.825761524967141,3.7987,0.4189062204526998,0.027037483787289145,0.8261373713532076,1.8,0.6724024643320355,3.6,0.5706874189364461,0.25421530479896237,28.0,,14.534999999999663,5,8.310271955237083,104.34704716200966,17.80341696222395,0.028019323671497585,0.0,0.0,0.0,0.7349385759117606,0.11690821256038647,33.505461932363865,7.678613541736487,1.5559439021171495,0.6305139256407681,1.0484967616131757,0.10916608386978026,-0.16613091267379748,18.555938903087792,68.50584421025907,,15977.732520466938,bus_hgv
101/normal_fast_legal,T000006,veh001,normal,13.889,12.733733900672863,13.495390044381823,11.220890343462056,0.3588541918962241,13.179128212107413,0.0,0.0,0.0,0.028181379844702256,11.687875706214687,13.3489,1.088431551291702,8.231197182093412,0.0,0,0,0.0,3.4113835831943344,12.226133406764381,2.904560595583476,0,17,4.6377,5.180916474298153,0.011299435028248588,1,3.929795949629038,0.42280587274485326,10.456435909221488,20.652418644067787,5.950122653125624,41.15709999999999,0.5690392696691456,26.239999999999927,1.8202995886431836,19.368153672316392,40.1209,11.549895115364022,36.340360000000004,22.53379198222008,0,0.10729661016949152,0.2385,177.35942996010937,412.42275449101794,1.0,,0.2652073376473722,177,72,0.4067796610169492,1,72,3.52,0.417470588235313,1.5043000000000575,0.438156179775281,1.7069999999999936,0.15302424242424945,0.5824000000000069,5.209399999999988,12.214200000000005,19.58065,19.688375000000004,0.0,89,21.041050561797743,10.4122,58.0412,9.718446229969112,0.0,0.4629932584269665,0.6198,0.701813483146068,17.337124719101126,1.0,0.0,566.7797841317986,0.4618802754846271,92,0.5625739130434781,0.1642,0.1931966025169187,0.08695652173913043,0.1714804347826087,1.0,18,4.57298888888889,0,0.0,,,0.5028248587570622,0.1864406779661017,0.022598870056497175,0.11299435028248588,0.480225988700565,0.4067796610169492,0.096045197740113,0.022598870056497175,0.005649717514124294,0.005649717514124294,DAS,19.55100869565217,19.688375000000004,,18.97191,19.231825000000004,0.5790986956521671,19.688375000000004,18.744176470588236,0.9441985294117679,0.4067796610169492,0.4067796610169492,0.4067796610169492,0.5854532235321046,0.0,12.723432344741106,25.28409090909091,9.375,1.1363636363636365,0.4472361809045226,0.4623115577889447,0.09045226130653267,Camera,168.32837977528084,77.74755321992188,0.46188024457738636,0.9999999986787135,2.3805617977528084,0.5468522514241304,3.4341,0.22971562928563563,-0.380561797752809,0.5468522514241304,1.4341,0.5571393258426967,2.3830999999999998,0.5393258426966292,0.11235955056179775,2.0,0.7865168539325843,16.617499999999986,5,1.856577550225137,15.530019595590238,4.289754895300305,0.2711864406779661,0.12429378531073447,0.05649717514124294,0.2,0.17323270817715758,0.480225988700565,20.62192950527683,1.2189614730605425,7.013820594416432,-0.44700837427244267,0.9660862518249719,-0.11223417037338292,-1.2124259657837222,24.990716112734322,269.2098902032888,,1227.1140687640445,car
101/normal_heavy_traffic,T000001,veh001,normal,13.889,5.680680693481633,12.76121549774942,0.1633135021974607,3.4401475427461032,10.35030112915636,0.0,0.0,0.0,0.6055872048385932,4.8337868719611015,11.7957,5.450725171386518,120.65340143374448,0.01620745542949757,5,4,0.08000000000000007,5.528644340145029,29.595436503792268,4.702503375958053,0,97,26.4133,3.8021684992931233,0.014586709886547812,5,10.349116328764456,1.0245622298557173,10.060689279175392,30.948239222042126,7.531835222728089,56.707100000000004,0.7486400795935747,49.835000000000235,0.6110386798608177,0.22923630470016243,1.2862,0.16897739074333734,0.4162799999999997,0.28470399408219277,9,0.10699821717990278,0.305,2.1325750701219244,8.51592356687898,0.42787682333873583,,0.158620825198592,617,222,0.35980551053484605,1,222,12.32,0.41331578947369363,0.8679000000000769,0.29852038834951233,1.0851000000000113,0.18659809523809967,0.7016999999999598,2.4300500000000134,7.516499999999951,0.22903275862068964,0.17250232558139533,1.0,309,189.22420161812306,71.3846,468.1543,77.37394403187899,0.0,0.2999999999999983,0.3,0.9530012944983826,12.664991909385066,1.0,0.0,4512.448415939187,0.4089008877840527,257,0.5886120622568096,0.163,0.21059241562315603,0.11673151750972763,0.16693268482490278,1.0,66,4.50544393939394,0,0.0,,,0.5008103727714749,0.17017828200972449,0.019448946515397084,0.050243111831442464,0.5899513776337115,0.35980551053484605,0.03079416531604538,0.012965964343598054,0.006482982171799027,0.0,DAS,0.227795744680851,0.17526951219512193,,0.18233870967741936,0.2575486486486487,-0.0070691974822974235,0.17250232558139533,0.15833157894736838,0.014170746634026954,0.4097560975609756,0.33658536585365856,0.3333333333333333,0.6200252377135413,0.0,5.845479317798583,25.08116883116883,8.522727272727273,0.9740259740259741,0.4889240506329114,0.40664556962025317,0.10443037974683544,DAS,1513.7936126213606,618.9915375185114,0.40890087813664033,0.9999999980121319,2.236729773462784,0.6003771417679189,3.8,0.2684173783042408,-0.23672977346278315,0.6003771417679191,1.8,0.4981155339805828,2.7428,0.3818770226537217,0.11650485436893204,11.0,,15.909999999999984,13,0.14880030241898495,2.7149883234972463,0.6789632003474705,0.9286871961102107,0.8606158833063209,0.807131280388979,9.96,0.03790774396042142,0.5948136142625607,27.502869266394423,0.5909489571596148,14.896217917842275,-6.332214947370319,0.47288188154764993,0.1845297293384681,-6.0570729394069645,10.336871698181113,419.82277489604263,11.12068782035004,11035.555438368938,bus_hgv
101/normal_heavy_traffic,T000002,veh002,normal,13.889,13.430429226487329,20.439912106709265,0.0,6.880194305777678,19.78848379565496,0.5873015873015873,6.550912106709266,4.551193147296136,0.5122840223310692,12.427569841269838,20.4102,2.4691819424982127,12.333915539120783,0.031746031746031744,1,2,0.040000000000000036,8.328215492594435,14.845628477097224,5.09063881546684,0,41,14.7758,-0.02020544409649302,0.0,0,2.7672196440385974,0.5079520437955527,5.07210778533636,10.137203174603087,2.7918987462792684,18.29140000000001,0.5504415253853131,35.26999999999984,0.749328626067405,0.7659333333333331,1.5602,0.3659686946773877,1.22264,0.847620808264624,0,0.43285396825396827,0.5762,1.9420154343396523,4.451355206847361,0.4126984126984127,,0.4221532529639186,63,31,0.49206349206349204,1,31,1.24,,,0.5427437499999961,1.5005000000001019,,,,,0.7215031250000001,,,32,10.86440625,7.1167,18.0277,3.2262561157595355,0.0,0.6253875000000001,0.7497,0.5645343749999999,22.651971874999994,1.0,0.0,188.15525667109614,0.29695650563136256,0,,,,,,,0,,0,0.0,,,0.5079365079365079,0.0,0.0,0.0,0.5079365079365079,0.49206349206349204,0.0,0.0,0.0,0.0,DAS,0.7215031250000001,,,,0.8117967741935482,,,,,0.47619047619047616,0.5238095238095238,0.47619047619047616,0.577049782030598,0.06451612903225806,13.420629070848753,25.806451612903228,0.0,0.0,1.0,0.0,0.0,DAS,86.91524687500004,25.81001389204841,0.2969561132256566,0.999999997807929,2.7440375,0.48247502475892884,3.4287,0.17582668777628907,-0.75224375,0.4822843632717648,1.4404,0.7588687500000001,1.5358999999999998,0.6875,0.40625,1.0,0.9375,11.052500000000025,13,46.47761111438497,47.471981262279954,46.63260982651638,0.0,0.0,0.0,0.0,6.496049427457231,0.0,36.175721674412515,11.372481675140314,0.42062839560258913,2.0136680881742777,1.1763782270452072,0.437821532828946,-0.8445782457097213,13.908797118532204,12.488719089072637,12.697103196710065,633.6121725,motorcycle
101/normal_heavy_traffic,T000003,veh003,normal,13.889,9.048533085941477,14.333777955584495,3.0513067528519646,3.3342838601564186,13.179984153928443,0.0,0.0,0.0,0.3684888841636473,8.001777124183016,13.5662,4.20902464798643,58.12563590131288,0.0,0,0,0.0,4.875664112243497,38.08953054646381,6.478230623115802,0,78,37.1912,4.187407739780903,0.05359477124183006,13,15.5743690527311,0.7055507585441428,17.49002866999872,55.03076509803922,12.77972573002845,82.7793,0.7306863797170314,36.80500000000045,0.1327214285499337,0.24500810457516356,1.804,0.18191618118274885,0.47588,0.3050888539597235,11,0.1276920261437908,0.2784,2.032733437706082,11.868421052631579,0.3934640522875817,,0.19312673212014336,765,271,0.3542483660130719,1,271,15.280000000000001,0.3550166666666617,0.8960000000000719,0.3765201044386433,1.562599999999975,0.17196124031007307,0.625699999999938,3.2039812499999982,8.889499999999998,0.24980410958904098,0.1954387387387387,1.0,383,29.00833368146215,8.4,210.0,22.808299642455598,0.0,0.4290869451697122,0.6901,0.7368148825065267,16.55839556135773,1.0,0.0,1330.1800351480108,0.7862671428463096,284,0.5233563380281693,0.155,0.1987864157237492,0.11971830985915492,0.17792676056338022,1.0,68,4.606802941176472,0,0.0,,,0.5006535947712418,0.16862745098039217,0.02091503267973856,0.043137254901960784,0.6026143790849673,0.3542483660130719,0.023529411764705882,0.013071895424836602,0.009150326797385621,0.00130718954248366,DAS,0.2485415730337078,0.19160476190476183,,0.23043939393939394,0.26283173431734314,-0.03883463203463211,0.1954387387387387,0.18508888888888891,0.010349849849849796,0.38823529411764707,0.3333333333333333,0.3411764705882353,0.6075113999412275,0.0,9.252867741803737,25.065445026178008,8.44240837696335,1.0471204188481673,0.5210884353741496,0.38639455782312926,0.09251700680272108,DAS,232.0666616187989,182.46640997209678,0.7862672246814267,0.9999999982006731,2.0580221932114866,0.7300395299512982,3.8,0.3547286964928652,-0.058022193211488216,0.7300395299512983,1.8,0.61019817232376,3.6,0.556135770234987,0.15926892950391644,10.0,,15.465000000000073,13,5.917478213732515,29.934672405250293,7.659742753700278,0.2601307189542484,0.0,0.0,0.0,0.7648497994345989,0.27320261437908494,32.34028877773617,4.305661347985704,1.6249001493915793,-2.7052969862597163,0.7698369833797433,-0.03297741307516665,3.820586429838751,12.32157907555183,46.76858267516664,,1691.766020302873,car
101/normal_heavy_traffic,T000004,veh004,normal,13.889,12.462463647829377,17.588144261405183,7.568904874550875,1.3189101866922814,13.026068303981829,0.07692307692307693,3.699144261405184,2.338295818537809,0.10583061455284563,10.505435294117643,17.26,3.727090649779699,32.430380189785694,0.0,0,0,0.0,7.383915109403142,59.7312768526674,13.63675063419456,0,30,58.3354,12.672919003746763,0.05429864253393665,2,23.94481318339244,0.9799895205862084,10.273365549435926,22.607214932126688,5.522109075178078,38.1607,0.5375170433297078,25.53999999999943,0.09647388577736217,0.24811131221719457,1.419,0.1886100568720296,0.5067,0.31140329091510915,9,0.10236199095022623,0.1772,2.4496037073897674,12.97074954296161,0.4660633484162896,,0.2659525480010728,221,87,0.3936651583710407,1,87,4.4,0.477374999999995,1.1875,0.4135618181818224,1.5740000000000691,0.20685348837209436,0.7571000000000367,10.585974999999962,25.467799999999897,0.2591333333333335,0.15235652173913045,1.0,111,27.515645945945952,12.935,55.1885,9.54965892197949,0.0,0.39913063063063065,0.5561,0.7588810810810814,15.260227927927925,1.0,0.0,556.9361083298439,0.3470628652781638,112,0.5566285714285714,0.151,0.21780615500554887,0.13392857142857142,0.17309107142857144,1.0,19,4.620415789473684,0,0.0,,,0.497737556561086,0.19457013574660634,0.01809954751131222,0.10407239819004525,0.502262443438914,0.3936651583710407,0.09049773755656108,0.013574660633484163,0.0,0.0,DAS,0.2468609195402301,0.15235652173913045,0.0259,0.2708478260869565,0.27121954022988504,-0.2449478260869565,0.15235652173913045,0.21922000000000003,-0.06686347826086958,0.3972602739726027,0.410958904109589,0.37333333333333335,0.576610578650367,0.0,12.480218737731086,24.999999999999996,9.772727272727272,0.9090909090909091,0.45867768595041325,0.4628099173553719,0.07851239669421488,Camera,220.12520630630627,76.39732397402086,0.3470630431469683,0.9993822661413063,1.6879369369369366,0.4118998997832379,2.63,0.24402564501651577,0.312063063063063,0.4118998997832379,1.0878,0.43018558558558545,1.7178,0.3783783783783784,0.018018018018018018,4.0,0.7567567567567568,15.272499999999987,13,0.025969982672326426,8.380866635476012,0.37616860581387307,0.5610859728506787,0.46153846153846156,0.3665158371040724,1.62,0.018831875512249224,0.8506787330316742,31.719345337027274,0.6822202400040568,34.7759765867186,0.9712436188503304,1.0845204962050163,0.21985616864684593,0.006590606582299388,15.61262586053286,257.06118608745993,,1604.7124715675682,car
