scenario_id,global_track_id,vehicle_id_oracle,sc_speed_limit_mps,kin_speed_mean_mps,kin_speed_max_mps,kin_speed_min_mps,kin_speed_std_mps,kin_speed_p90_mps,kin_speed_over_limit_frac,kin_speed_excess_max_mps,kin_speed_excess_mean_mps,kin_speed_cv,kin_lateral_vel_mean_mps,kin_lateral_vel_max_mps,kin_speed_jump_max_mps,kin_heading_change_rate_max_rad_per_s,kin_stopped_frac,kin_stop_event_count,kin_max_stopped_steps,kin_max_stopped_duration_s,kin_accel_mean_abs_mps2,kin_accel_max_abs_mps2,kin_accel_std_mps2,kin_phys_impossible_v,kin_phys_impossible_a,kin_lateral_accel_max_mps2,kin_decel_max_mps2,kin_high_decel_frac,kin_decel_event_count,kin_jerk_max_mps3,kin_jerk_mean_abs_mps3,kin_lateral_dev_mean_m,kin_lateral_dev_max_m,kin_lateral_dev_std_m,kin_lateral_peak_to_peak_m,kin_lateral_oscillation_ratio,kin_lateral_speed_max_mps,kin_road_heading_diff_mean_rad,kf_pos_err_mean_m,kf_pos_err_max_m,kf_pos_err_std_m,kf_pos_err_p90_m,kf_track_rmse_m,kf_rolling_rmse_spike_count,kf_sigma_pos_mean_m,kf_sigma_pos_max_m,kf_consistency_ratio_mean,kf_consistency_ratio_max,kf_overconfident_frac,kf_sigma_growth_rate_during_gaps_m_per_s,kf_post_dropout_jump_m,cov_total_rows,cov_pred_only_count,cov_pred_only_frac,cov_max_consec_pred,cov_n_dropout_events,cov_duration_s,dis_das_cam_mean_m,dis_das_cam_max_m,dis_das_hat_mean_m,dis_das_hat_max_m,dis_cam_hat_mean_m,dis_cam_hat_max_m,dis_gps_hat_mean_m,dis_gps_hat_max_m,dis_das_only_err_mean_m,dis_cam_only_err_mean_m,dis_das_worse_than_cam,das_n_measurements,das_snr_mean,das_snr_min,das_snr_max,das_snr_std,das_snr_low_frac,das_sigma_mean_m,das_sigma_max_m,das_confidence_mean,das_sigma_v_mean_mps,das_accept_frac,das_skip_frac,das_W_est_std_kg,das_W_est_cv,cam_n_measurements,cam_confidence_mean,cam_confidence_min,cam_confidence_std,cam_low_conf_frac,cam_sigma_mean_m,cam_accept_frac,gps_n_measurements,aud_skip_total,aud_skip_frac,aud_skip_reason_top,aud_skip_chi2_frac,cov_das_active_frac,cov_cam_active_frac,cov_gps_active_frac,cov_multi_sensor_frac,cov_single_sensor_frac,cov_no_sensor_frac,cov_das_cam_overlap_frac,cov_das_gps_overlap_frac,cov_cam_gps_overlap_frac,cov_all_sensors_frac,cov_dominant_sensor,cov_err_das_only_m,cov_err_cam_only_m,cov_err_gps_only_m,cov_err_multi_sensor_m,cov_err_no_sensor_m,cov_fusion_benefit_vs_best_single,cov_err_cam_no_das_m,cov_err_cam_with_das_m,cov_das_fusion_benefit_m,cov_gap_frac_early,cov_gap_frac_middle,cov_gap_frac_late,cov_gap_clustering_cv,cov_high_speed_gap_frac,cov_mean_speed_at_gaps_mps,cov_das_hz_est,cov_cam_hz_est,cov_gps_hz_est,cov_das_update_share,cov_cam_update_share,cov_gps_update_share,cov_dominant_kalman_updater,cov_das_amplitude_mean,cov_das_amplitude_std,cov_das_amplitude_cv,das_amplitude_vs_dist_pearson_r,cov_das_fiber_dist_mean_m,cov_das_fiber_dist_std_m,cov_das_fiber_dist_max_m,cov_das_fiber_dist_cv,cov_das_lateral_offset_mean_m,cov_das_lateral_offset_std_m,cov_das_lateral_offset_max_m,cov_das_lateral_offset_abs_mean_m,cov_das_lateral_offset_range_m,cov_das_lateral_frac_outside_half_m,cov_das_lateral_frac_outside_1m,cov_das_lateral_sign_changes,cov_das_lateral_consistent_side_frac,cov_das_lateral_change_rate_max,iv_n_other_vehicles,iv_min_dist_m,iv_mean_min_dist_m,iv_p10_min_dist_m,iv_close_proximity_frac,iv_tailgate_proximity_frac,iv_overlap_frac,iv_overlap_duration_s,iv_ttc_min_s,iv_ttc_below_2s_frac,iv_closing_speed_max_mps,iv_time_headway_mean_s,iv_speed_proximity_ratio_max,iv_speed_excess_over_others_mps,iv_speed_ratio_to_others,iv_speed_pearson_r_traffic,iv_decel_at_min_dist_mps2,iv_others_mean_speed_when_stopped,iv_rel_speed_at_min_dist_mps,iv_collision_risk_proxy,das_W_est_kg,das_W_est_class
demo(real),T000001,bus_klausner_1,13.8889,4.188073096446701,37.8614,0.0,5.856972956162721,11.53916,0.05583756345177665,23.972500000000004,8.003436363636364,1.3984887133732147,4.188073096446701,37.8614,20.043900000000004,0.0,0.40609137055837563,6,34,7.870999999995547,7.907511675126905,144.9556,16.82603640457179,0,45,144.9556,62.039,0.2662337662337662,13,188.08440000000002,8.732135294117647,12.136565791440129,47.36509543147209,11.016968834766544,89.02430000000001,0.907750101971743,32.46970950123982,,0.7567208121827412,4.3177,0.8949348999373461,1.9383800000000002,1.1702432813145858,10,1.9921527918781725,28.2748,5.05604646742388,41.7771855010661,0.3553299492385787,4.595833333332249,0.4955925925925925,197,83,0.4213197969543147,13,27,41.79000000000087,,,0.0,0.0,0.0,0.0,,,0.7187011904761905,1.74169,0,86,6.935232558139532,1.58,14.65,3.433814112185624,0.3023255813953488,0.8546430232558139,1.5911,1.0,0.42731976744186045,1.0,0.0,171.69070560928117,0.4951260225809627,39,0.8500000000000002,0.85,2.2494727197818324e-16,0.0,0.20000000000000004,1.0,0,0,0.0,,,0.4263959390862944,0.15228426395939088,0.0,0.0,0.5786802030456852,0.4213197969543147,0.0,0.0,0.0,0.0,DAS,0.7187011904761905,1.74169,,,0.43918554216867467,,1.74169,,,0.03076923076923077,0.8461538461538461,0.3880597014925373,0.2766776942576141,0.0,0.8386493975903615,2.0100502512562395,0.7178750897343713,0.0,0.688,0.312,0.0,DAS,2.3075093023255815,1.1845408016341092,0.5133417232339177,,1.8000000000000012,1.1167346524529001e-15,1.8,6.204081402516108e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,,,,,,,,,,,,,,,,,,,346.7616279069766,motorcycle
